TABLE NO.  2
 ID             ,SID            ,CID            ,CL             ,V              ,ETA1           ,ETA2           ,ETA3           ,ETA4           ,ETA5           ,ETA6
  1.05100000E+03, 1.06000000E+02, 1.10000000E+01, 6.10205635E+00, 2.92437372E+01, 7.59168373E-02,-5.46236885E-02, 1.08887677E-01, 5.00253568E-02,-3.70622296E-01,-2.50422404E-01
  1.05200000E+03, 1.06000000E+02, 1.10000000E+01, 5.57278148E+00, 3.15315876E+01,-1.48146861E-02, 2.07006952E-02, 1.08887677E-01, 5.00253568E-02,-3.70622296E-01,-2.50422404E-01
  1.05300000E+03, 1.06000000E+02, 1.10000000E+01, 5.56414185E+00, 3.02285268E+01,-1.63662170E-02,-2.15030539E-02, 1.08887677E-01, 5.00253568E-02,-3.70622296E-01,-2.50422404E-01
  1.05400000E+03, 1.06000000E+02, 1.10000000E+01, 4.78090394E+00, 3.07387950E+01,-1.68079346E-01,-4.76359094E-03, 1.08887677E-01, 5.00253568E-02,-3.70622296E-01,-2.50422404E-01
  1.05500000E+03, 1.06000000E+02, 1.10000000E+01, 4.94928844E+00, 3.68534177E+01,-1.33465167E-01, 1.76659233E-01, 1.08887677E-01, 5.00253568E-02,-3.70622296E-01,-2.50422404E-01
  1.05600000E+03, 1.06000000E+02, 1.10000000E+01, 6.52562129E+00, 3.14087135E+01, 1.43027181E-01, 1.67962253E-02, 1.08887677E-01, 5.00253568E-02,-3.70622296E-01,-2.50422404E-01
  1.05700000E+03, 1.06000000E+02, 1.10000000E+01, 6.50891858E+00, 2.93407101E+01, 1.40464341E-01,-5.13131545E-02, 1.08887677E-01, 5.00253568E-02,-3.70622296E-01,-2.50422404E-01
  1.05800000E+03, 1.06000000E+02, 1.10000000E+01, 5.74510604E+00, 3.03016688E+01, 1.56393842E-02,-1.90863401E-02, 1.08887677E-01, 5.00253568E-02,-3.70622296E-01,-2.50422404E-01
  1.05900000E+03, 1.06000000E+02, 1.10000000E+01, 5.46285610E+00, 2.63760250E+01,-3.47372357E-02,-1.57833673E-01, 1.08887677E-01, 5.00253568E-02,-3.70622296E-01,-2.50422404E-01
  1.06000000E+03, 1.06000000E+02, 1.10000000E+01, 5.54305179E+00, 3.13938008E+01,-2.01637697E-02, 1.63213181E-02, 1.08887677E-01, 5.00253568E-02,-3.70622296E-01,-2.50422404E-01
  1.06100000E+03, 1.07000000E+02, 1.10000000E+01, 5.04370487E+00, 2.76443816E+01,-6.05921067E-02,-1.41500994E-01, 5.49117054E-02, 8.06597349E-02,-3.70622296E-01,-2.50422404E-01
  1.06200000E+03, 1.07000000E+02, 1.10000000E+01, 5.05111617E+00, 3.44487232E+01,-5.91237708E-02, 7.85484280E-02, 5.49117054E-02, 8.06597349E-02,-3.70622296E-01,-2.50422404E-01
  1.06300000E+03, 1.07000000E+02, 1.10000000E+01, 5.59387224E+00, 3.13829030E+01, 4.29387439E-02,-1.46602526E-02, 5.49117054E-02, 8.06597349E-02,-3.70622296E-01,-2.50422404E-01
  1.06400000E+03, 1.07000000E+02, 1.10000000E+01, 5.55432167E+00, 2.97869875E+01, 3.58432923E-02,-6.68518701E-02, 5.49117054E-02, 8.06597349E-02,-3.70622296E-01,-2.50422404E-01
  1.06500000E+03, 1.07000000E+02, 1.10000000E+01, 6.06680885E+00, 2.46886609E+01, 1.24099730E-01,-2.54579442E-01, 5.49117054E-02, 8.06597349E-02,-3.70622296E-01,-2.50422404E-01
  1.06600000E+03, 1.07000000E+02, 1.10000000E+01, 5.29373840E+00, 4.11525400E+01,-1.22083246E-02, 2.56362143E-01, 5.49117054E-02, 8.06597349E-02,-3.70622296E-01,-2.50422404E-01
  1.06700000E+03, 1.07000000E+02, 1.10000000E+01, 4.47087867E+00, 3.53523147E+01,-1.81148053E-01, 1.04440364E-01, 5.49117054E-02, 8.06597349E-02,-3.70622296E-01,-2.50422404E-01
  1.06800000E+03, 1.07000000E+02, 1.10000000E+01, 5.91105888E+00, 2.89448982E+01, 9.80919713E-02,-9.55295461E-02, 5.49117054E-02, 8.06597349E-02,-3.70622296E-01,-2.50422404E-01
  1.06900000E+03, 1.07000000E+02, 1.10000000E+01, 4.98204652E+00, 3.60047577E+01,-7.28922577E-02, 1.22727582E-01, 5.49117054E-02, 8.06597349E-02,-3.70622296E-01,-2.50422404E-01
  1.07000000E+03, 1.07000000E+02, 1.10000000E+01, 6.12095822E+00, 2.98110320E+01, 1.32985644E-01,-6.60449800E-02, 5.49117054E-02, 8.06597349E-02,-3.70622296E-01,-2.50422404E-01
  1.07100000E+03, 1.08000000E+02, 1.10000000E+01, 4.76771595E+00, 2.68478027E+01, 1.82322040E-01, 3.90291817E-02,-2.44275994E-01,-1.29108970E-01,-3.70622296E-01,-2.50422404E-01
  1.07200000E+03, 1.08000000E+02, 1.10000000E+01, 3.48863047E+00, 2.54003701E+01,-1.30036068E-01,-1.63910550E-02,-2.44275994E-01,-1.29108970E-01,-3.70622296E-01,-2.50422404E-01
  1.07300000E+03, 1.08000000E+02, 1.10000000E+01, 3.47095329E+00, 2.46192530E+01,-1.35116032E-01,-4.76260228E-02,-2.44275994E-01,-1.29108970E-01,-3.70622296E-01,-2.50422404E-01
  1.07400000E+03, 1.08000000E+02, 1.10000000E+01, 3.75584514E+00, 2.50625237E+01,-5.62319825E-02,-2.97811511E-02,-2.44275994E-01,-1.29108970E-01,-3.70622296E-01,-2.50422404E-01
  1.07500000E+03, 1.08000000E+02, 1.10000000E+01, 3.62857784E+00, 2.66157647E+01,-9.07045225E-02, 3.03488975E-02,-2.44275994E-01,-1.29108970E-01,-3.70622296E-01,-2.50422404E-01
  1.07600000E+03, 1.08000000E+02, 1.10000000E+01, 3.94710212E+00, 2.54353264E+01,-6.56364492E-03,-1.50157914E-02,-2.44275994E-01,-1.29108970E-01,-3.70622296E-01,-2.50422404E-01
  1.07700000E+03, 1.08000000E+02, 1.10000000E+01, 4.60627190E+00, 2.85866094E+01, 1.47873518E-01, 1.01783603E-01,-2.44275994E-01,-1.29108970E-01,-3.70622296E-01,-2.50422404E-01
  1.07800000E+03, 1.08000000E+02, 1.10000000E+01, 4.36189136E+00, 2.03455626E+01, 9.33604477E-02,-2.38291967E-01,-2.44275994E-01,-1.29108970E-01,-3.70622296E-01,-2.50422404E-01
  1.07900000E+03, 1.08000000E+02, 1.10000000E+01, 3.80727396E+00, 2.42583461E+01,-4.26318754E-02,-6.23940755E-02,-2.44275994E-01,-1.29108970E-01,-3.70622296E-01,-2.50422404E-01
  1.08000000E+03, 1.08000000E+02, 1.10000000E+01, 3.83615170E+00, 2.91467573E+01,-3.50756096E-02, 1.21188865E-01,-2.44275994E-01,-1.29108970E-01,-3.70622296E-01,-2.50422404E-01
  1.08100000E+03, 1.09000000E+02, 1.10000000E+01, 4.46090490E+00, 2.24585572E+01,-2.68688768E-01, 5.77591295E-02, 1.40219100E-01,-3.26351194E-01,-3.70622296E-01,-2.50422404E-01
  1.08200000E+03, 1.09000000E+02, 1.10000000E+01, 5.81852849E+00, 1.94713651E+01,-2.99301380E-03,-8.49676478E-02, 1.40219100E-01,-3.26351194E-01,-3.70622296E-01,-2.50422404E-01
  1.08300000E+03, 1.09000000E+02, 1.10000000E+01, 6.33984034E+00, 2.46760452E+01, 8.28131772E-02, 1.51920366E-01, 1.40219100E-01,-3.26351194E-01,-3.70622296E-01,-2.50422404E-01
  1.08400000E+03, 1.09000000E+02, 1.10000000E+01, 5.53148964E+00, 2.19258101E+01,-5.35832533E-02, 3.37519079E-02, 1.40219100E-01,-3.26351194E-01,-3.70622296E-01,-2.50422404E-01
  1.08500000E+03, 1.09000000E+02, 1.10000000E+01, 5.61322827E+00, 1.88943450E+01,-3.89144037E-02,-1.15049904E-01, 1.40219100E-01,-3.26351194E-01,-3.70622296E-01,-2.50422404E-01
  1.08600000E+03, 1.09000000E+02, 1.10000000E+01, 5.72522672E+00, 2.02136918E+01,-1.91582577E-02,-4.75523883E-02, 1.40219100E-01,-3.26351194E-01,-3.70622296E-01,-2.50422404E-01
  1.08700000E+03, 1.09000000E+02, 1.10000000E+01, 6.10491851E+00, 2.09301229E+01, 4.50543519E-02,-1.27231689E-02, 1.40219100E-01,-3.26351194E-01,-3.70622296E-01,-2.50422404E-01
  1.08800000E+03, 1.09000000E+02, 1.10000000E+01, 5.97474478E+00, 2.01861547E+01, 2.35009747E-02,-4.89156168E-02, 1.40219100E-01,-3.26351194E-01,-3.70622296E-01,-2.50422404E-01
  1.08900000E+03, 1.09000000E+02, 1.10000000E+01, 6.43928237E+00, 2.04642868E+01, 9.83766936E-02,-3.52313195E-02, 1.40219100E-01,-3.26351194E-01,-3.70622296E-01,-2.50422404E-01
  1.09000000E+03, 1.09000000E+02, 1.10000000E+01, 6.20243004E+00, 1.99328537E+01, 6.09007493E-02,-6.15432679E-02, 1.40219100E-01,-3.26351194E-01,-3.70622296E-01,-2.50422404E-01
  1.09100000E+03, 1.10000000E+02, 1.10000000E+01, 4.38892488E+00, 3.02594458E+01,-9.30741309E-02,-4.38320276E-02,-5.16628821E-02, 7.33766500E-02,-3.70622296E-01,-2.50422404E-01
  1.09200000E+03, 1.10000000E+02, 1.10000000E+01, 3.94711710E+00, 2.69383068E+01,-1.99172961E-01,-1.60091105E-01,-5.16628821E-02, 7.33766500E-02,-3.70622296E-01,-2.50422404E-01
  1.09300000E+03, 1.10000000E+02, 1.10000000E+01, 4.67561388E+00, 3.23210964E+01,-2.97979607E-02, 2.20797366E-02,-5.16628821E-02, 7.33766500E-02,-3.70622296E-01,-2.50422404E-01
  1.09400000E+03, 1.10000000E+02, 1.10000000E+01, 5.40454658E+00, 2.84268056E+01, 1.15082133E-01,-1.06307864E-01,-5.16628821E-02, 7.33766500E-02,-3.70622296E-01,-2.50422404E-01
  1.09500000E+03, 1.10000000E+02, 1.10000000E+01, 5.23549297E+00, 2.74064581E+01, 8.33025831E-02,-1.42861740E-01,-5.16628821E-02, 7.33766500E-02,-3.70622296E-01,-2.50422404E-01
  1.09600000E+03, 1.10000000E+02, 1.10000000E+01, 4.91387468E+00, 3.37202568E+01, 1.99043454E-02, 6.44583288E-02,-5.16628821E-02, 7.33766500E-02,-3.70622296E-01,-2.50422404E-01
  1.09700000E+03, 1.10000000E+02, 1.10000000E+01, 4.91829760E+00, 3.44339112E+01, 2.08040291E-02, 8.54014471E-02,-5.16628821E-02, 7.33766500E-02,-3.70622296E-01,-2.50422404E-01
  1.09800000E+03, 1.10000000E+02, 1.10000000E+01, 4.50947580E+00, 3.33709344E+01,-6.59775085E-02, 5.40448736E-02,-5.16628821E-02, 7.33766500E-02,-3.70622296E-01,-2.50422404E-01
  1.09900000E+03, 1.10000000E+02, 1.10000000E+01, 5.20591824E+00, 3.43083020E+01, 7.76376774E-02, 8.17469454E-02,-5.16628821E-02, 7.33766500E-02,-3.70622296E-01,-2.50422404E-01
  1.10000000E+03, 1.10000000E+02, 1.10000000E+01, 4.96554575E+00, 3.42677044E+01, 3.03647852E-02, 8.05629276E-02,-5.16628821E-02, 7.33766500E-02,-3.70622296E-01,-2.50422404E-01
  1.10100000E+03, 1.11000000E+02, 1.20000000E+01, 7.69059835E+00, 3.80487296E+01, 3.08318314E-03,-9.62002612E-03,-2.98586991E-02,-1.47353837E-02, 7.23305017E-02, 3.25369319E-02
  1.10200000E+03, 1.11000000E+02, 1.20000000E+01, 7.42840708E+00, 4.08487057E+01,-3.16039602E-02, 6.13874123E-02,-2.98586991E-02,-1.47353837E-02, 7.23305017E-02, 3.25369319E-02
  1.10300000E+03, 1.11000000E+02, 1.20000000E+01, 8.39787417E+00, 4.06308048E+01, 9.10631930E-02, 5.60387948E-02,-2.98586991E-02,-1.47353837E-02, 7.23305017E-02, 3.25369319E-02
  1.10400000E+03, 1.11000000E+02, 1.20000000E+01, 7.88635888E+00, 3.38494515E+01, 2.82191374E-02,-1.26564929E-01,-2.98586991E-02,-1.47353837E-02, 7.23305017E-02, 3.25369319E-02
  1.10500000E+03, 1.11000000E+02, 1.20000000E+01, 7.55629545E+00, 3.53385250E+01,-1.45343554E-02,-8.35139943E-02,-2.98586991E-02,-1.47353837E-02, 7.23305017E-02, 3.25369319E-02
  1.10600000E+03, 1.11000000E+02, 1.20000000E+01, 7.26840545E+00, 3.60505366E+01,-5.33784712E-02,-6.35659739E-02,-2.98586991E-02,-1.47353837E-02, 7.23305017E-02, 3.25369319E-02
  1.10700000E+03, 1.11000000E+02, 1.20000000E+01, 9.07981746E+00, 4.40874135E+01, 1.69138684E-01, 1.37686610E-01,-2.98586991E-02,-1.47353837E-02, 7.23305017E-02, 3.25369319E-02
  1.10800000E+03, 1.11000000E+02, 1.20000000E+01, 7.49119244E+00, 3.90396665E+01,-2.31874162E-02, 1.60904954E-02,-2.98586991E-02,-1.47353837E-02, 7.23305017E-02, 3.25369319E-02
  1.10900000E+03, 1.11000000E+02, 1.20000000E+01, 6.79843035E+00, 3.76956401E+01,-1.20223651E-01,-1.89432826E-02,-2.98586991E-02,-1.47353837E-02, 7.23305017E-02, 3.25369319E-02
  1.11000000E+03, 1.11000000E+02, 1.20000000E+01, 7.32780601E+00, 3.95531259E+01,-4.52392508E-02, 2.91570044E-02,-2.98586991E-02,-1.47353837E-02, 7.23305017E-02, 3.25369319E-02
  1.11100000E+03, 1.12000000E+02, 1.20000000E+01, 6.96397209E+00, 3.08290251E+01, 4.33945382E-02,-3.48191512E-02,-1.69418629E-01,-1.99947337E-01, 7.23305017E-02, 3.25369319E-02
  1.11200000E+03, 1.12000000E+02, 1.20000000E+01, 7.56338578E+00, 3.17394055E+01, 1.25963469E-01,-5.71678486E-03,-1.69418629E-01,-1.99947337E-01, 7.23305017E-02, 3.25369319E-02
  1.11300000E+03, 1.12000000E+02, 1.20000000E+01, 7.96829220E+00, 3.20356314E+01, 1.78114716E-01, 3.57299538E-03,-1.69418629E-01,-1.99947337E-01, 7.23305017E-02, 3.25369319E-02
  1.11400000E+03, 1.12000000E+02, 1.20000000E+01, 6.58740889E+00, 2.51118378E+01,-1.21953916E-02,-2.39936410E-01,-1.69418629E-01,-1.99947337E-01, 7.23305017E-02, 3.25369319E-02
  1.11500000E+03, 1.12000000E+02, 1.20000000E+01, 7.37304807E+00, 3.36537713E+01, 1.00475724E-01, 5.28493553E-02,-1.69418629E-01,-1.99947337E-01, 7.23305017E-02, 3.25369319E-02
  1.11600000E+03, 1.12000000E+02, 1.20000000E+01, 6.51720591E+00, 3.16214103E+01,-2.29097324E-02,-9.44133930E-03,-1.69418629E-01,-1.99947337E-01, 7.23305017E-02, 3.25369319E-02
  1.11700000E+03, 1.12000000E+02, 1.20000000E+01, 5.90873208E+00, 3.00892081E+01,-1.20924205E-01,-5.91091990E-02,-1.69418629E-01,-1.99947337E-01, 7.23305017E-02, 3.25369319E-02
  1.11800000E+03, 1.12000000E+02, 1.20000000E+01, 5.58904256E+00, 3.26364303E+01,-1.76547481E-01, 2.21533890E-02,-1.69418629E-01,-1.99947337E-01, 7.23305017E-02, 3.25369319E-02
  1.11900000E+03, 1.12000000E+02, 1.20000000E+01, 6.21222649E+00, 3.73246465E+01,-7.08361106E-02, 1.56378103E-01,-1.69418629E-01,-1.99947337E-01, 7.23305017E-02, 3.25369319E-02
  1.12000000E+03, 1.12000000E+02, 1.20000000E+01, 6.37866554E+00, 3.35672395E+01,-4.43965628E-02, 5.02748049E-02,-1.69418629E-01,-1.99947337E-01, 7.23305017E-02, 3.25369319E-02
  1.12100000E+03, 1.13000000E+02, 1.20000000E+01, 8.93485639E+00, 5.38086499E+01, 8.74541031E-02, 3.08378351E-02, 3.57318680E-02, 2.91373290E-01, 7.23305017E-02, 3.25369319E-02
  1.12200000E+03, 1.13000000E+02, 1.20000000E+01, 9.57829414E+00, 4.90156177E+01, 1.56993539E-01,-6.24574205E-02, 3.57318680E-02, 2.91373290E-01, 7.23305017E-02, 3.25369319E-02
  1.12300000E+03, 1.13000000E+02, 1.20000000E+01, 1.00713451E+01, 5.55216601E+01, 2.07188298E-01, 6.21768195E-02, 3.57318680E-02, 2.91373290E-01, 7.23305017E-02, 3.25369319E-02
  1.12400000E+03, 1.13000000E+02, 1.20000000E+01, 8.74902665E+00, 4.98137094E+01, 6.64364809E-02,-4.63061612E-02, 3.57318680E-02, 2.91373290E-01, 7.23305017E-02, 3.25369319E-02
  1.12500000E+03, 1.13000000E+02, 1.20000000E+01, 8.14910796E+00, 4.88019579E+01,-4.59750423E-03,-6.68259638E-02, 3.57318680E-02, 2.91373290E-01, 7.23305017E-02, 3.25369319E-02
  1.12600000E+03, 1.13000000E+02, 1.20000000E+01, 7.96086291E+00, 4.90189253E+01,-2.79685730E-02,-6.23899431E-02, 3.57318680E-02, 2.91373290E-01, 7.23305017E-02, 3.25369319E-02
  1.12700000E+03, 1.13000000E+02, 1.20000000E+01, 7.74647342E+00, 5.83323493E+01,-5.52682752E-02, 1.11560419E-01, 3.57318680E-02, 2.91373290E-01, 7.23305017E-02, 3.25369319E-02
  1.12800000E+03, 1.13000000E+02, 1.20000000E+01, 7.68250824E+00, 4.85762528E+01,-6.35598851E-02,-7.14616119E-02, 3.57318680E-02, 2.91373290E-01, 7.23305017E-02, 3.25369319E-02
  1.12900000E+03, 1.13000000E+02, 1.20000000E+01, 7.30124087E+00, 5.35351000E+01,-1.14461656E-01, 2.57411160E-02, 3.57318680E-02, 2.91373290E-01, 7.23305017E-02, 3.25369319E-02
  1.13000000E+03, 1.13000000E+02, 1.20000000E+01, 7.07064903E+00, 5.87735828E+01,-1.46553697E-01, 1.19096084E-01, 3.57318680E-02, 2.91373290E-01, 7.23305017E-02, 3.25369319E-02
  1.13100000E+03, 1.14000000E+02, 1.20000000E+01, 7.21502817E+00, 4.64174163E+01,-2.19509737E-02,-1.42774020E-01,-6.86570342E-02, 3.17225653E-01, 7.23305017E-02, 3.25369319E-02
  1.13200000E+03, 1.14000000E+02, 1.20000000E+01, 7.06308521E+00, 5.68450042E+01,-4.32351166E-02, 5.98795791E-02,-6.86570342E-02, 3.17225653E-01, 7.23305017E-02, 3.25369319E-02
  1.13300000E+03, 1.14000000E+02, 1.20000000E+01, 7.19849248E+00, 4.60678680E+01,-2.42454449E-02,-1.50333059E-01,-6.86570342E-02, 3.17225653E-01, 7.23305017E-02, 3.25369319E-02
  1.13400000E+03, 1.14000000E+02, 1.20000000E+01, 7.35706535E+00, 5.45397637E+01,-2.45594651E-03, 1.84812841E-02,-6.86570342E-02, 3.17225653E-01, 7.23305017E-02, 3.25369319E-02
  1.13500000E+03, 1.14000000E+02, 1.20000000E+01, 7.82959144E+00, 5.93498050E+01, 5.97932597E-02, 1.03000076E-01,-6.86570342E-02, 3.17225653E-01, 7.23305017E-02, 3.25369319E-02
  1.13600000E+03, 1.14000000E+02, 1.20000000E+01, 7.80166766E+00, 5.69435717E+01, 5.62204423E-02, 6.16120472E-02,-6.86570342E-02, 3.17225653E-01, 7.23305017E-02, 3.25369319E-02
  1.13700000E+03, 1.14000000E+02, 1.20000000E+01, 7.08882709E+00, 5.98754413E+01,-3.95971760E-02, 1.11817666E-01,-6.86570342E-02, 3.17225653E-01, 7.23305017E-02, 3.25369319E-02
  1.13800000E+03, 1.14000000E+02, 1.20000000E+01, 7.84234666E+00, 5.58523113E+01, 6.14210378E-02, 4.22621482E-02,-6.86570342E-02, 3.17225653E-01, 7.23305017E-02, 3.25369319E-02
  1.13900000E+03, 1.14000000E+02, 1.20000000E+01, 7.20107147E+00, 5.41436375E+01,-2.38872398E-02, 1.11917085E-02,-6.86570342E-02, 3.17225653E-01, 7.23305017E-02, 3.25369319E-02
  1.14000000E+03, 1.14000000E+02, 1.20000000E+01, 7.64981345E+00, 5.11172025E+01, 3.65641917E-02,-4.63276761E-02,-6.86570342E-02, 3.17225653E-01, 7.23305017E-02, 3.25369319E-02
  1.14100000E+03, 1.15000000E+02, 1.20000000E+01, 7.32426543E+00, 4.94329824E+01,-1.38829008E-01, 9.32199442E-02, 6.32477708E-02, 1.44174810E-01, 7.23305017E-02, 3.25369319E-02
  1.14200000E+03, 1.15000000E+02, 1.20000000E+01, 8.53380504E+00, 4.34109726E+01, 1.40134638E-02,-3.66856831E-02, 6.32477708E-02, 1.44174810E-01, 7.23305017E-02, 3.25369319E-02
  1.14300000E+03, 1.15000000E+02, 1.20000000E+01, 8.22052742E+00, 4.41570818E+01,-2.33875059E-02,-1.96446005E-02, 6.32477708E-02, 1.44174810E-01, 7.23305017E-02, 3.25369319E-02
  1.14400000E+03, 1.15000000E+02, 1.20000000E+01, 8.10036369E+00, 4.29150514E+01,-3.81129152E-02,-4.81753038E-02, 6.32477708E-02, 1.44174810E-01, 7.23305017E-02, 3.25369319E-02
  1.14500000E+03, 1.15000000E+02, 1.20000000E+01, 9.51142332E+00, 4.66197004E+01, 1.22471655E-01, 3.46252906E-02, 6.32477708E-02, 1.44174810E-01, 7.23305017E-02, 3.25369319E-02
  1.14600000E+03, 1.15000000E+02, 1.20000000E+01, 8.41823243E+00, 4.82309531E+01, 3.78005477E-04, 6.86030781E-02, 6.32477708E-02, 1.44174810E-01, 7.23305017E-02, 3.25369319E-02
  1.14700000E+03, 1.15000000E+02, 1.20000000E+01, 8.21552535E+00, 4.23011338E+01,-2.39961763E-02,-6.25840281E-02, 6.32477708E-02, 1.44174810E-01, 7.23305017E-02, 3.25369319E-02
  1.14800000E+03, 1.15000000E+02, 1.20000000E+01, 8.33599691E+00, 4.64432416E+01,-9.43876179E-03, 3.08330382E-02, 6.32477708E-02, 1.44174810E-01, 7.23305017E-02, 3.25369319E-02
  1.14900000E+03, 1.15000000E+02, 1.20000000E+01, 9.04492772E+00, 4.68949369E+01, 7.21822518E-02, 4.05117982E-02, 6.32477708E-02, 1.44174810E-01, 7.23305017E-02, 3.25369319E-02
  1.15000000E+03, 1.15000000E+02, 1.20000000E+01, 8.86017753E+00, 4.17324527E+01, 5.15449266E-02,-7.61188482E-02, 6.32477708E-02, 1.44174810E-01, 7.23305017E-02, 3.25369319E-02
  1.15100000E+03, 1.16000000E+02, 1.20000000E+01, 9.83922653E+00, 4.14436755E+01, 9.38471273E-02, 9.46578358E-02, 1.25755871E-01,-3.35456548E-02, 7.23305017E-02, 3.25369319E-02
  1.15200000E+03, 1.16000000E+02, 1.20000000E+01, 8.01739947E+00, 4.66595389E+01,-1.10915862E-01, 2.13199933E-01, 1.25755871E-01,-3.35456548E-02, 7.23305017E-02, 3.25369319E-02
  1.15300000E+03, 1.16000000E+02, 1.20000000E+01, 6.80056428E+00, 3.10487267E+01,-2.75524384E-01,-1.94119652E-01, 1.25755871E-01,-3.35456548E-02, 7.23305017E-02, 3.25369319E-02
  1.15400000E+03, 1.16000000E+02, 1.20000000E+01, 1.07535359E+01, 3.45376795E+01, 1.82704646E-01,-8.76265632E-02, 1.25755871E-01,-3.35456548E-02, 7.23305017E-02, 3.25369319E-02
  1.15500000E+03, 1.16000000E+02, 1.20000000E+01, 8.94029841E+00, 3.90180169E+01,-1.96100837E-03, 3.43460592E-02, 1.25755871E-01,-3.35456548E-02, 7.23305017E-02, 3.25369319E-02
  1.15600000E+03, 1.16000000E+02, 1.20000000E+01, 9.28603809E+00, 4.26531971E+01, 3.59820158E-02, 1.23424781E-01, 1.25755871E-01,-3.35456548E-02, 7.23305017E-02, 3.25369319E-02
  1.15700000E+03, 1.16000000E+02, 1.20000000E+01, 9.45210039E+00, 3.40778545E+01, 5.37070045E-02,-1.01029707E-01, 1.25755871E-01,-3.35456548E-02, 7.23305017E-02, 3.25369319E-02
  1.15800000E+03, 1.16000000E+02, 1.20000000E+01, 9.99859117E+00, 3.65825936E+01, 1.09914225E-01,-3.01049090E-02, 1.25755871E-01,-3.35456548E-02, 7.23305017E-02, 3.25369319E-02
  1.15900000E+03, 1.16000000E+02, 1.20000000E+01, 8.74284854E+00, 3.56547362E+01,-2.42939197E-02,-5.57954600E-02, 1.25755871E-01,-3.35456548E-02, 7.23305017E-02, 3.25369319E-02
  1.16000000E+03, 1.16000000E+02, 1.20000000E+01, 8.60558047E+00, 3.70236966E+01,-4.01190916E-02,-1.81192946E-02, 1.25755871E-01,-3.35456548E-02, 7.23305017E-02, 3.25369319E-02
  1.16100000E+03, 1.17000000E+02, 1.20000000E+01, 7.44460494E+00, 3.75203340E+01, 9.14055532E-02,-6.14765510E-02,-1.50690056E-01, 2.31364698E-02, 7.23305017E-02, 3.25369319E-02
  1.16200000E+03, 1.17000000E+02, 1.20000000E+01, 5.81386577E+00, 4.52651991E+01,-1.55838333E-01, 1.26178930E-01,-1.50690056E-01, 2.31364698E-02, 7.23305017E-02, 3.25369319E-02
  1.16300000E+03, 1.17000000E+02, 1.20000000E+01, 7.24080998E+00, 4.61376464E+01, 6.36490275E-02, 1.45269666E-01,-1.50690056E-01, 2.31364698E-02, 7.23305017E-02, 3.25369319E-02
  1.16400000E+03, 1.17000000E+02, 1.20000000E+01, 6.50509007E+00, 4.09118798E+01,-4.34990905E-02, 2.50609036E-02,-1.50690056E-01, 2.31364698E-02, 7.23305017E-02, 3.25369319E-02
  1.16500000E+03, 1.17000000E+02, 1.20000000E+01, 5.97584601E+00, 3.59452691E+01,-1.28358369E-01,-1.04362097E-01,-1.50690056E-01, 2.31364698E-02, 7.23305017E-02, 3.25369319E-02
  1.16600000E+03, 1.17000000E+02, 1.20000000E+01, 6.61351492E+00, 3.43906530E+01,-2.69687780E-02,-1.48574764E-01,-1.50690056E-01, 2.31364698E-02, 7.23305017E-02, 3.25369319E-02
  1.16700000E+03, 1.17000000E+02, 1.20000000E+01, 7.08279377E+00, 3.95235877E+01, 4.15843817E-02,-9.46192710E-03,-1.50690056E-01, 2.31364698E-02, 7.23305017E-02, 3.25369319E-02
  1.16800000E+03, 1.17000000E+02, 1.20000000E+01, 7.43755557E+00, 3.48786959E+01, 9.04581942E-02,-1.34483367E-01,-1.50690056E-01, 2.31364698E-02, 7.23305017E-02, 3.25369319E-02
  1.16900000E+03, 1.17000000E+02, 1.20000000E+01, 7.32273398E+00, 3.88346228E+01, 7.48997050E-02,-2.70473879E-02,-1.50690056E-01, 2.31364698E-02, 7.23305017E-02, 3.25369319E-02
  1.17000000E+03, 1.17000000E+02, 1.20000000E+01, 6.91064338E+00, 4.70374242E+01, 1.69786932E-02, 1.64583969E-01,-1.50690056E-01, 2.31364698E-02, 7.23305017E-02, 3.25369319E-02
  1.17100000E+03, 1.18000000E+02, 1.20000000E+01, 8.64579738E+00, 3.04468616E+01,-9.87037964E-02,-9.55821929E-02, 1.89003043E-01,-1.51657994E-01, 7.23305017E-02, 3.25369319E-02
  1.17200000E+03, 1.18000000E+02, 1.20000000E+01, 8.86743844E+00, 3.42827696E+01,-7.33911821E-02, 2.30777720E-02, 1.89003043E-01,-1.51657994E-01, 7.23305017E-02, 3.25369319E-02
  1.17300000E+03, 1.18000000E+02, 1.20000000E+01, 1.00766847E+01, 3.08220503E+01, 5.44471604E-02,-8.33347616E-02, 1.89003043E-01,-1.51657994E-01, 7.23305017E-02, 3.25369319E-02
  1.17400000E+03, 1.18000000E+02, 1.20000000E+01, 1.01415190E+01, 3.23032618E+01, 6.08606405E-02,-3.63969036E-02, 1.89003043E-01,-1.51657994E-01, 7.23305017E-02, 3.25369319E-02
  1.17500000E+03, 1.18000000E+02, 1.20000000E+01, 9.88385451E+00, 3.34539859E+01, 3.51254203E-02,-1.39417520E-03, 1.89003043E-01,-1.51657994E-01, 7.23305017E-02, 3.25369319E-02
  1.17600000E+03, 1.18000000E+02, 1.20000000E+01, 1.01100088E+01, 3.16604655E+01, 5.77487579E-02,-5.64963573E-02, 1.89003043E-01,-1.51657994E-01, 7.23305017E-02, 3.25369319E-02
