TABLE NO.  2
 ID             ,SID            ,KA             ,CL             ,V              ,ETA1           ,ETA2           ,ETA3           ,ETA4           ,ETA5           ,ETA6
  2.50000000E+02, 5.00000000E+00, 1.06512606E+00, 5.45969012E-03, 4.45709393E-02,-2.11235960E-04,-1.18483665E-02,-5.21810460E-04,-1.16588122E-01, 1.14383672E-01,-2.80570803E-02
  2.51000000E+02, 6.00000000E+00, 1.30932672E+00, 4.40300466E-03, 4.06270093E-02, 9.85509500E-02,-1.32208002E-01, 9.58758905E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.52000000E+02, 6.00000000E+00, 1.19679132E+00, 5.65567313E-03, 4.13781783E-02, 8.68197511E-03, 1.18163948E-01, 1.14196438E-01,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.53000000E+02, 6.00000000E+00, 1.24399654E+00, 3.75443168E-03, 3.35008068E-02, 4.73671121E-02,-2.91558264E-01,-9.69876861E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.54000000E+02, 6.00000000E+00, 1.19720460E+00, 4.74878977E-03, 4.34855108E-02, 9.02723483E-03,-5.66053861E-02, 1.63870589E-01,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.55000000E+02, 6.00000000E+00, 1.23244401E+00, 4.31286236E-03, 3.34304229E-02, 3.80370996E-02,-1.52893382E-01,-9.90908597E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.56000000E+02, 6.00000000E+00, 1.19528237E+00, 5.32193879E-03, 4.11463959E-02, 7.42034743E-03, 5.73424837E-02, 1.08579129E-01,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.57000000E+02, 6.00000000E+00, 1.14588305E+00, 4.75015070E-03, 3.42388747E-02,-3.47865388E-02,-5.63188433E-02,-7.51955244E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.58000000E+02, 6.00000000E+00, 1.19349653E+00, 5.30405569E-03, 4.01731396E-02, 5.92516150E-03, 5.39765662E-02, 8.46413946E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.59000000E+02, 6.00000000E+00, 1.27396680E+00, 4.73859140E-03, 3.91019306E-02, 7.11733975E-02,-5.87552684E-02, 5.76146330E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.60000000E+02, 6.00000000E+00, 1.20410053E+00, 5.43281916E-03, 4.62374841E-02, 1.47707427E-02, 7.79629937E-02, 2.25233603E-01,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.61000000E+02, 6.00000000E+00, 1.26615669E+00, 5.19454589E-03, 3.70110752E-02, 6.50239835E-02, 3.31140217E-02, 2.65998744E-03,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.62000000E+02, 6.00000000E+00, 1.18066748E+00, 5.06009733E-03, 3.39842656E-02,-4.88216355E-03, 6.89053078E-03,-8.26595673E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.63000000E+02, 6.00000000E+00, 1.08621077E+00, 4.59676702E-03, 3.84192485E-02,-8.82668206E-02,-8.91419514E-02, 4.00013868E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.64000000E+02, 6.00000000E+00, 1.18311381E+00, 5.42963767E-03, 3.45525500E-02,-2.81231791E-03, 7.73772173E-02,-6.60758570E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.65000000E+02, 6.00000000E+00, 1.15538685E+00, 4.91544195E-03, 3.88287590E-02,-2.65268812E-02,-2.21135180E-02, 5.06039731E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.66000000E+02, 6.00000000E+00, 1.18763890E+00, 5.43909135E-03, 3.67935172E-02, 1.00511703E-03, 7.91168290E-02,-3.23554343E-03,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.67000000E+02, 6.00000000E+00, 1.10047239E+00, 5.19312079E-03, 3.03079302E-02,-7.52225644E-02, 3.28396374E-02,-1.97147808E-01,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.68000000E+02, 6.00000000E+00, 1.17644617E+00, 4.39398179E-03, 3.31825075E-02,-8.46392504E-03,-1.34259356E-01,-1.06534355E-01,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.69000000E+02, 6.00000000E+00, 1.08403429E+00, 5.80383374E-03, 4.00021236E-02,-9.02725686E-02, 1.44023501E-01, 8.03753339E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.70000000E+02, 6.00000000E+00, 1.17811176E+00, 4.73373454E-03, 3.33395485E-02,-7.04914336E-03,-5.97807519E-02,-1.01812874E-01,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.71000000E+02, 6.00000000E+00, 1.18327742E+00, 6.13972745E-03, 3.40513607E-02,-2.67404184E-03, 2.00285165E-01,-8.06872160E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.72000000E+02, 6.00000000E+00, 1.18586956E+00, 4.99677791E-03, 3.66692537E-02,-4.85792715E-04,-5.70190055E-03,-6.61858056E-03,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.73000000E+02, 6.00000000E+00, 1.23568989E+00, 4.71342678E-03, 3.36679957E-02, 4.06673323E-02,-6.40799897E-02,-9.20095069E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.74000000E+02, 6.00000000E+00, 1.18764904E+00, 4.89627535E-03, 3.77846590E-02, 1.01365438E-03,-2.60204038E-02, 2.33459637E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.75000000E+02, 6.00000000E+00, 1.03236903E+00, 4.67223780E-03, 3.34539917E-02,-1.39105913E-01,-7.28570435E-02,-9.83860957E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.76000000E+02, 6.00000000E+00, 1.17976885E+00, 5.06095172E-03, 3.35566183E-02,-5.64356999E-03, 7.05936656E-03,-9.53230977E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.77000000E+02, 6.00000000E+00, 1.02805142E+00, 5.74376554E-03, 3.44983909E-02,-1.43296917E-01, 1.33619826E-01,-6.76445277E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.78000000E+02, 6.00000000E+00, 1.19067817E+00, 5.15615004E-03, 3.89049508E-02, 3.56093809E-03, 2.56949982E-02, 5.25643034E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.79000000E+02, 6.00000000E+00, 1.16868117E+00, 5.24621783E-03, 3.95784643E-02,-1.50861928E-02, 4.30122163E-02, 6.97279305E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.80000000E+02, 6.00000000E+00, 1.19980800E+00, 4.58907517E-03, 4.54693219E-02, 1.11994465E-02,-9.08166715E-02, 2.08480645E-01,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.81000000E+02, 6.00000000E+00, 1.28469242E+00, 4.79639834E-03, 3.48566029E-02, 7.95572250E-02,-4.66298962E-02,-5.73146236E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.82000000E+02, 6.00000000E+00, 1.17761031E+00, 4.78368870E-03, 3.30178204E-02,-7.47487865E-03,-4.92832438E-02,-1.11509783E-01,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.83000000E+02, 6.00000000E+00, 1.28214580E+00, 5.25963887E-03, 3.95674590E-02, 7.75729834E-02, 4.55671816E-02, 6.94498294E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.84000000E+02, 6.00000000E+00, 1.17902644E+00, 5.51957075E-03, 3.24917074E-02,-6.27305715E-03, 9.38049070E-02,-1.27572310E-01,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.85000000E+02, 6.00000000E+00, 1.17231098E+00, 6.15296936E-03, 3.84610812E-02,-1.19850998E-02, 2.02439601E-01, 4.10896420E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.86000000E+02, 6.00000000E+00, 1.19074413E+00, 4.31150207E-03, 4.07326725E-02, 3.61632832E-03,-1.53208834E-01, 9.84733250E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.87000000E+02, 6.00000000E+00, 1.32469382E+00, 5.25512297E-03, 3.65096946E-02, 1.10219255E-01, 4.47082168E-02,-1.09793798E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.88000000E+02, 6.00000000E+00, 1.17840908E+00, 4.64961561E-03, 3.36305878E-02,-6.79681184E-03,-7.77106349E-02,-9.31212066E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.89000000E+02, 6.00000000E+00, 1.30649693E+00, 5.51727945E-03, 3.63410898E-02, 9.63873555E-02, 9.33896982E-02,-1.56081570E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.90000000E+02, 6.00000000E+00, 1.18799140E+00, 6.00842801E-03, 3.60607733E-02, 1.30188305E-03, 1.78667966E-01,-2.33515469E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.91000000E+02, 6.00000000E+00, 1.17475122E+00, 4.64989455E-03, 3.14904812E-02,-9.90570316E-03,-7.76506441E-02,-1.58871894E-01,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.92000000E+02, 6.00000000E+00, 1.20101645E+00, 5.34614268E-03, 4.44926711E-02, 1.22061390E-02, 6.18801196E-02, 1.86767271E-01,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.93000000E+02, 6.00000000E+00, 1.26227331E+00, 5.39001076E-03, 3.61289796E-02, 6.19522115E-02, 7.00521951E-02,-2.14619076E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.94000000E+02, 6.00000000E+00, 1.19263794E+00, 4.17532579E-03, 4.21588149E-02, 5.20550840E-03,-1.85302799E-01, 1.32886585E-01,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.95000000E+02, 6.00000000E+00, 1.14466367E+00, 4.55290959E-03, 3.55743901E-02,-3.58512410E-02,-9.87286890E-02,-3.69312104E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.96000000E+02, 6.00000000E+00, 1.19641867E+00, 5.41794652E-03, 4.16120865E-02, 8.37055287E-03, 7.52216855E-02, 1.19833457E-01,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.97000000E+02, 6.00000000E+00, 1.16581215E+00, 5.32451153E-03, 4.18297577E-02,-1.75441301E-02, 5.78257888E-02, 1.25050783E-01,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.98000000E+02, 6.00000000E+00, 1.18176041E+00, 4.85267665E-03, 3.48746609E-02,-3.95690535E-03,-3.49647483E-02,-5.67966918E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  2.99000000E+02, 6.00000000E+00, 1.15838634E+00, 4.88924050E-03, 3.15779811E-02,-2.39341506E-02,-2.74582117E-02,-1.56097131E-01,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  3.00000000E+02, 6.00000000E+00, 1.18199140E+00, 5.04322891E-03, 3.46505727E-02,-3.76145446E-03, 3.55134748E-03,-6.32429557E-02,-8.93041233E-03, 1.96384596E-02,-2.17103742E-01
  3.01000000E+02, 7.00000000E+00, 1.20191593E+00, 5.88623408E-03, 4.47528826E-02, 2.74034145E-02,-4.13977915E-02,-3.40846015E-01,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.02000000E+02, 7.00000000E+00, 1.17166203E+00, 6.24497043E-03, 6.46631723E-02, 1.90979816E-03, 1.77621995E-02, 2.71899581E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.03000000E+02, 7.00000000E+00, 1.42263367E+00, 6.05731913E-03, 6.85985549E-02, 1.95996371E-01,-1.27468945E-02, 8.62695949E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.04000000E+02, 7.00000000E+00, 1.17575189E+00, 6.20523249E-03, 6.86181776E-02, 5.39437355E-03, 1.13786765E-02, 8.65556048E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.05000000E+02, 7.00000000E+00, 1.22385859E+00, 6.40420762E-03, 6.92089393E-02, 4.54951659E-02, 4.29410065E-02, 9.51281602E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.06000000E+02, 7.00000000E+00, 1.17745486E+00, 6.91693988E-03, 6.83911136E-02, 6.84172804E-03, 1.19959249E-01, 8.32410237E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.07000000E+02, 7.00000000E+00, 1.29855141E+00, 7.71337224E-03, 5.90763561E-02, 1.04735867E-01, 2.28941268E-01,-6.31710962E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.08000000E+02, 7.00000000E+00, 1.18094509E+00, 6.75665452E-03, 7.22549784E-02, 9.80156304E-03, 9.65136644E-02, 1.38199355E-01,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.09000000E+02, 7.00000000E+00, 1.14031874E+00, 6.50873766E-03, 6.55887559E-02,-2.52056614E-02, 5.91313199E-02, 4.14024026E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.10000000E+02, 7.00000000E+00, 1.17127266E+00, 6.18135560E-03, 6.44736927E-02, 1.57742478E-03, 7.52339043E-03, 2.42554014E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.11000000E+02, 7.00000000E+00, 1.12692074E+00, 6.36572790E-03, 5.95792777E-02,-3.70245774E-02, 3.69143764E-02,-5.46940497E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.12000000E+02, 7.00000000E+00, 1.16873209E+00, 6.65172458E-03, 6.10577669E-02,-5.94005594E-04, 8.08619477E-02,-3.01814600E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.13000000E+02, 7.00000000E+00, 9.56394772E-01, 4.97405338E-03, 5.49294905E-02,-2.01097989E-01,-2.09779132E-01,-1.35951503E-01,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.14000000E+02, 7.00000000E+00, 1.16446844E+00, 5.51208120E-03, 6.02498943E-02,-4.24876936E-03,-1.07071943E-01,-4.35010561E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.15000000E+02, 7.00000000E+00, 1.24803097E+00, 5.79055868E-03, 7.24825396E-02, 6.50536073E-02,-5.77854318E-02, 1.41343826E-01,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.16000000E+02, 7.00000000E+00, 1.17295607E+00, 5.98789852E-03, 6.65571076E-02, 3.01364058E-03,-2.42736894E-02, 5.60584652E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.17000000E+02, 7.00000000E+00, 1.14874435E+00, 6.11329483E-03, 7.02247415E-02,-1.78439991E-02,-3.54832887E-03, 1.09698818E-01,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.18000000E+02, 7.00000000E+00, 1.17006895E+00, 6.08264278E-03, 6.36412472E-02, 5.49197378E-04,-8.57493912E-03, 1.12599267E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.19000000E+02, 7.00000000E+00, 1.00297750E+00, 6.73666365E-03, 5.63618964E-02,-1.53540401E-01, 9.35505860E-02,-1.10208540E-01,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.20000000E+02, 7.00000000E+00, 1.17270061E+00, 6.38487504E-03, 6.52552737E-02, 2.79582137E-03, 3.99177098E-02, 3.63049920E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.21000000E+02, 7.00000000E+00, 1.16283301E+00, 5.64079932E-03, 6.08006545E-02,-5.65420422E-03,-8.39884309E-02,-3.44013199E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.22000000E+02, 7.00000000E+00, 1.16918282E+00, 5.80915180E-03, 6.35783377E-02,-2.08421463E-04,-5.45796377E-02, 1.02709355E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.23000000E+02, 7.00000000E+00, 1.13861040E+00, 6.41010550E-03, 5.86560704E-02,-2.67049042E-02, 4.38615206E-02,-7.03108026E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.24000000E+02, 7.00000000E+00, 1.17747276E+00, 6.35455377E-03, 6.98828979E-02, 6.85693319E-03, 3.51574757E-02, 1.04819079E-01,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.25000000E+02, 7.00000000E+00, 1.42997902E+00, 5.63374954E-03, 6.57270193E-02, 2.01146296E-01,-8.52389964E-02, 4.35082192E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.26000000E+02, 7.00000000E+00, 1.15578371E+00, 6.30119095E-03, 5.14579325E-02,-1.17348328E-02, 2.67244455E-02,-2.01237245E-01,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.27000000E+02, 7.00000000E+00, 1.21166377E+00, 5.84861842E-03, 6.38691453E-02, 3.54809495E-02,-4.78087426E-02, 1.48345117E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.28000000E+02, 7.00000000E+00, 1.18016867E+00, 4.87600497E-03, 7.75818182E-02, 9.14389098E-03,-2.29687977E-01, 2.09331224E-01,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.29000000E+02, 7.00000000E+00, 1.26462068E+00, 6.34411291E-03, 6.37758712E-02, 7.82587442E-02, 3.35130736E-02, 1.33730503E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.30000000E+02, 7.00000000E+00, 1.16495979E+00, 4.87246669E-03, 6.25841253E-02,-3.82691175E-03,-2.30413892E-01,-5.49021744E-03,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.31000000E+02, 7.00000000E+00, 1.07468706E+00, 6.95847185E-03, 5.85824602E-02,-8.44839630E-02, 1.25945679E-01,-7.15665360E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.32000000E+02, 7.00000000E+00, 1.17196226E+00, 6.64067120E-03, 6.39427844E-02, 2.16601131E-03, 7.91988330E-02, 1.59868150E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.33000000E+02, 7.00000000E+00, 1.29751847E+00, 7.18384162E-03, 6.63995623E-02, 1.03940092E-01, 1.57820075E-01, 5.36885900E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.34000000E+02, 7.00000000E+00, 1.16655805E+00, 6.06220981E-03, 6.06000376E-02,-2.45590022E-03,-1.19398197E-02,-3.77063611E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.35000000E+02, 7.00000000E+00, 1.27348772E+00, 6.27072653E-03, 6.15427032E-02, 8.52458909E-02, 2.18780129E-02,-2.22705796E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.36000000E+02, 7.00000000E+00, 1.17484326E+00, 5.60798653E-03, 6.94906743E-02, 4.62126421E-03,-8.98224615E-02, 9.91906862E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.37000000E+02, 7.00000000E+00, 1.17136274E+00, 6.20800344E-03, 6.03922171E-02, 1.65432620E-03, 1.18251283E-02,-4.11416334E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.38000000E+02, 7.00000000E+00, 1.16995687E+00, 6.11094789E-03, 6.34661357E-02, 4.53408180E-04,-3.93231006E-03, 8.50459326E-03,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.39000000E+02, 7.00000000E+00, 1.10633857E+00, 6.40544628E-03, 7.54979640E-02,-5.54574999E-02, 4.31344002E-02, 1.82103815E-01,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.40000000E+02, 7.00000000E+00, 1.16446689E+00, 5.93568223E-03, 5.91371380E-02,-4.25010475E-03,-3.30322366E-02,-6.21427539E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.41000000E+02, 7.00000000E+00, 1.08717165E+00, 7.13652915E-03, 6.30159617E-02,-7.29339742E-02, 1.51212336E-01, 1.38618018E-03,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.42000000E+02, 7.00000000E+00, 1.16623986E+00, 5.99379456E-03, 6.04990551E-02,-2.72870412E-03,-2.32895157E-02,-3.93741277E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.43000000E+02, 7.00000000E+00, 9.69231043E-01, 5.98848924E-03, 5.46900014E-02,-1.87765740E-01,-2.41750427E-02,-1.40320972E-01,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.44000000E+02, 7.00000000E+00, 1.16741773E+00, 5.76000892E-03, 6.21385167E-02,-1.71923513E-03,-6.30751852E-02,-1.26358414E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.45000000E+02, 7.00000000E+00, 1.22362978E+00, 6.57950085E-03, 6.11634315E-02, 4.53081927E-02, 6.99446750E-02,-2.84523880E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.46000000E+02, 7.00000000E+00, 1.17510388E+00, 6.72337338E-03, 6.66364088E-02, 4.84307430E-03, 9.15758100E-02, 5.72492329E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.47000000E+02, 7.00000000E+00, 9.67648359E-01, 5.63075724E-03, 6.61795424E-02,-1.89400002E-01,-8.57702752E-02, 5.03695132E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.48000000E+02, 7.00000000E+00, 1.17027645E+00, 6.51039413E-03, 6.27469729E-02, 7.26523094E-04, 5.93857870E-02,-2.89153828E-03,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.49000000E+02, 7.00000000E+00, 1.21193885E+00, 6.54414688E-03, 6.86994653E-02, 3.57079522E-02, 6.45568348E-02, 8.77395413E-02,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.50000000E+02, 7.00000000E+00, 1.16047469E+00, 5.52237530E-03, 5.68879472E-02,-7.68434592E-03,-1.05206133E-01,-1.00918381E-01,-2.33790340E-02, 2.19157482E-01, 3.16340923E-01
  3.51000000E+02, 8.00000000E+00, 1.01060505E+00, 3.85268821E-03, 3.86973504E-02, 1.13255218E-02,-1.75423097E-02,-1.49096071E-02,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.52000000E+02, 8.00000000E+00, 9.96648733E-01, 4.05589426E-03, 3.73148159E-02,-2.58058139E-03, 3.38577472E-02,-5.12902832E-02,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.53000000E+02, 8.00000000E+00, 1.05161098E+00, 3.56082955E-03, 3.60643294E-02, 5.10995690E-02,-9.63199127E-02,-8.53764671E-02,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.54000000E+02, 8.00000000E+00, 1.00775712E+00, 4.21933717E-03, 4.43975777E-02, 8.50349773E-03, 7.33645967E-02, 1.22504173E-01,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.55000000E+02, 8.00000000E+00, 9.94365634E-01, 4.06908780E-03, 4.12904103E-02,-4.87398558E-03, 3.71053961E-02, 4.99495373E-02,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.56000000E+02, 8.00000000E+00, 1.00373108E+00, 3.77783718E-03, 4.27182258E-02, 4.50045021E-03,-3.71617788E-02, 8.39449247E-02,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.57000000E+02, 8.00000000E+00, 1.01931856E+00, 3.47340407E-03, 4.32827971E-02, 1.99106413E-02,-1.21178337E-01, 9.70745209E-02,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.58000000E+02, 8.00000000E+00, 1.00536791E+00, 4.22463513E-03, 4.26711905E-02, 6.12986416E-03, 7.46194471E-02, 8.28432578E-02,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.59000000E+02, 8.00000000E+00, 8.98434609E-01, 4.46285783E-03, 3.59469533E-02,-1.06325040E-01, 1.29475881E-01,-8.86364071E-02,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.60000000E+02, 8.00000000E+00, 1.00074211E+00, 3.80538131E-03, 4.05836052E-02, 1.51814986E-03,-2.98972510E-02, 3.26834321E-02,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.61000000E+02, 8.00000000E+00, 9.26006703E-01, 4.12848001E-03, 3.93928712E-02,-7.60974920E-02, 5.15958532E-02, 2.90412625E-03,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.62000000E+02, 8.00000000E+00, 9.96862597E-01, 4.07878649E-03, 3.73947974E-02,-2.36602142E-03, 3.94860653E-02,-4.91491515E-02,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.63000000E+02, 8.00000000E+00, 9.89136553E-01, 3.66087794E-03, 4.25025191E-02,-1.01465718E-02,-6.86104577E-02, 7.88826086E-02,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.64000000E+02, 8.00000000E+00, 1.00083827E+00, 3.41295500E-03, 4.17762230E-02, 1.61422776E-03,-1.38734964E-01, 6.16466109E-02,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.65000000E+02, 8.00000000E+00, 1.05114420E+00, 3.40293925E-03, 3.48627506E-02, 5.06555991E-02,-1.41673908E-01,-1.19261799E-01,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.66000000E+02, 8.00000000E+00, 9.98036905E-01, 3.51678129E-03, 3.95802222E-02,-1.18871076E-03,-1.08767286E-01, 7.64881397E-03,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.67000000E+02, 8.00000000E+00, 9.24356428E-01, 4.20851654E-03, 3.63400220E-02,-7.78812229E-02, 7.07967706E-02,-7.77610718E-02,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.68000000E+02, 8.00000000E+00, 1.00220519E+00, 4.42083180E-03, 4.00400650E-02, 2.97907599E-03, 1.20014420E-01, 1.91998381E-02,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.69000000E+02, 8.00000000E+00, 1.06752862E+00, 3.90767337E-03, 3.89802995E-02, 6.61225915E-02,-3.37129826E-03,-7.62436179E-03,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.70000000E+02, 8.00000000E+00, 9.93901299E-01, 3.60143500E-03, 3.67272300E-02,-5.34106029E-03,-8.49810731E-02,-6.71622971E-02,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.71000000E+02, 8.00000000E+00, 1.02747765E+00, 4.12831452E-03, 3.60494970E-02, 2.78832285E-02, 5.15557684E-02,-8.57878282E-02,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.72000000E+02, 8.00000000E+00, 9.95571953E-01, 3.70232640E-03, 3.75025739E-02,-3.66156635E-03,-5.73520700E-02,-4.62711724E-02,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.73000000E+02, 8.00000000E+00, 1.13391024E+00, 3.95214075E-03, 3.51510881E-02, 1.26448365E-01, 7.94394345E-03,-1.11025166E-01,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.74000000E+02, 8.00000000E+00, 1.01671492E+00, 4.70589167E-03, 5.00203361E-02, 1.73530794E-02, 1.82501821E-01, 2.41748905E-01,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
  3.75000000E+02, 8.00000000E+00, 9.53051469E-01, 4.03205390E-03, 3.72351712E-02,-4.73100560E-02, 2.79624493E-02,-5.34269621E-02,-1.80668827E-01,-2.28543278E-01,-1.54980212E-01
